1.05,-3.77E-11,-1.47E-11,-5.49E-11,0.000252135,,,,,,,
1.1,-4.12E-11,-1.34E-11,-5.75E-11,0.00028256,,,,,,,
1.15,-4.28E-11,-8.26E-12,-5.83E-11,0.000314828,,,,,,,
1.2,-3.87E-11,-3.38E-12,-5.31E-11,0.000348463,,,,,,,
1.25,-3.17E-11,-3.06E-12,-4.57E-11,0.00038419,,,,,,,
1.3,-2.35E-11,-4.27E-12,-3.72E-11,0.000421772,,,,,,,
1.35,-1.77E-11,-2.98E-12,-3.01E-11,0.000460644,,,,,,,
1.4,-5.62E-12,5.94E-12,-1.86E-11,0.000501849,,,,,,,
1.45,2.25E-11,2.09E-11,9.85E-12,0.000544943,,,,,,,
1.5,7.39E-11,4.26E-11,6.46E-11,0.000589123,,,,,,,
1.55,1.56E-10,7.74E-11,1.58E-10,0.000635992,,,,,,,
1.6,2.82E-10,1.41E-10,3.09E-10,0.000684823,,,,,,,
1.65,4.84E-10,2.74E-10,5.87E-10,0.000734474,,,,,,,
1.7,8.71E-10,5.18E-10,1.08E-09,0.00078277,,,,,,,
1.75,1.55E-09,9.75E-10,1.99E-09,0.000833765,,,,,,,
1.8,2.69E-09,1.61E-09,3.51E-09,0.00089039,,,,,,,
1.85,4.77E-09,2.80E-09,6.25E-09,0.000948251,,,,,,,
1.9,8.34E-09,5.07E-09,1.13E-08,0.001006757,,,,,,,
1.95,1.45E-08,9.39E-09,2.06E-08,0.001068484,,,,,,,
2,2.53E-08,1.73E-08,3.75E-08,0.001133347,,,,,,,
2.05,4.41E-08,3.12E-08,6.74E-08,0.00119693,,,,,,,
2.1,7.66E-08,5.61E-08,1.22E-07,0.00126352,,,,,,,
2.15,1.31E-07,1.00E-07,2.23E-07,0.00133276,,,,,,,
2.2,2.27E-07,1.78E-07,4.06E-07,0.00141192,,,,,,,
2.25,3.99E-07,3.24E-07,7.49E-07,0.00149005,,,,,,,
2.3,7.27E-07,6.07E-07,1.41E-06,0.00156843,,,,,,,
2.35,1.42E-06,1.21E-06,2.77E-06,0.00165003,,,,,,,
2.4,3.34E-06,2.90E-06,6.27E-06,0.00173567,,,,,,,
2.45,1.04E-05,9.22E-06,1.76E-05,0.00183123,,,,,,,
2.5,3.93E-05,3.59E-05,6.08E-05,0.00193686,,,,,,,
2.55,0.000158192,0.000147246,0.000231892,0.00206243,,,,,,,
2.6,0.000540025,0.000498008,0.000723478,0.00220034,,,,,,,
2.65,0.00132981,0.00122074,0.00165982,0.00234819,,,,,,,
2.7,0.00251419,0.00229103,0.00298571,0.00251653,,,,,,,
2.75,0.00396909,0.00361163,0.00461868,0.00269203,,,,,,,
2.8,0.00566534,0.00516749,0.00656909,0.00287912,,,,,,,
2.85,0.00754332,0.00691131,0.00880632,0.00307466,,,,,,,
2.9,0.00955031,0.0088034,0.01114681,0.00328051,,,,,,,
2.95,0.01122363,0.0108941,0.01137124,0.0035026,,,,,,,
3,0.01136942,0.01132619,0.017619,0.00372143,,,,,,,
3.05,0.0165749,0.0156968,0.0209348,0.00394564,,,,,,,
3.1,0.0191321,0.0182101,0.024649,0.00418774,,,,,,,
3.15,0.0218683,0.0209471,0.0286906,0.00444319,,,,,,,
3.2,0.0247111,0.0238209,0.0329552,0.00472076,,,,,,,
3.25,0.0277309,0.0268935,0.037527,0.00497221,,,,,,,
3.3,0.0308982,0.030126,0.0423058,0.00525571,,,,,,,
3.35,0.0341516,0.0334454,0.0472164,0.0055455,,,,,,,
3.4,0.0375871,0.0369412,0.0522597,0.00584916,,,,,,,
3.45,0.0411468,0.0405511,0.0573307,0.00616854,,,,,,,
3.5,0.0447845,0.0442368,0.0622473,0.00649415,,,,,,,
3.55,0.0485726,0.0480457,0.0670839,0.00683772,,,,,,,
3.6,0.0524773,0.0518938,0.0716949,0.00719345,,,,,,,
