0.85,-5.66E-11,-1.70E-11,-5.99E-11,7.08E-05,,,,,,,
0.9,-5.70E-11,-1.28E-11,-6.37E-11,8.11E-05,,,,,,,
0.95,-6.09E-11,-1.05E-11,-6.63E-11,9.25E-05,,,,,,,
1,-6.35E-11,-1.33E-11,-6.44E-11,0.000105187,,,,,,,
1.05,-6.06E-11,-1.79E-11,-5.95E-11,0.000118657,,,,,,,
1.1,-5.53E-11,-1.77E-11,-5.53E-11,0.000133728,,,,,,,
1.15,-5.06E-11,-1.30E-11,-5.52E-11,0.00015002,,,,,,,
1.2,-4.91E-11,-8.48E-12,-5.73E-11,0.000167628,,,,,,,
1.25,-4.58E-11,-8.40E-12,-5.70E-11,0.000186972,,,,,,,
1.3,-3.10E-11,-1.14E-11,-5.11E-11,0.000207841,,,,,,,
1.35,1.61E-12,-1.16E-11,-4.04E-11,0.000229793,,,,,,,
1.4,5.53E-11,-4.69E-12,-2.29E-11,0.000255203,,,,,,,
1.45,1.27E-10,6.92E-12,-3.87E-12,0.000280785,,,,,,,
1.5,2.27E-10,2.07E-11,3.02E-11,0.000307547,,,,,,,
1.55,3.92E-10,3.95E-11,9.66E-11,0.000336039,,,,,,,
1.6,6.68E-10,7.79E-11,2.21E-10,0.000366218,,,,,,,
1.65,1.14E-09,1.63E-10,4.44E-10,0.00039745,,,,,,,
1.7,1.90E-09,3.26E-10,8.75E-10,0.000430581,,,,,,,
1.75,3.16E-09,6.11E-10,1.56E-09,0.000465129,,,,,,,
1.8,5.53E-09,1.10E-09,2.80E-09,0.000501241,,,,,,,
1.85,9.47E-09,2.18E-09,5.04E-09,0.000539394,,,,,,,
1.9,1.60E-08,4.13E-09,8.95E-09,0.000578905,,,,,,,
1.95,2.78E-08,7.78E-09,1.63E-08,0.000621154,,,,,,,
2,4.69E-08,1.45E-08,3.01E-08,0.000664931,,,,,,,
2.05,7.69E-08,2.69E-08,5.56E-08,0.000710245,,,,,,,
2.1,1.25E-07,4.98E-08,1.04E-07,0.000758526,,,,,,,
2.15,2.04E-07,9.21E-08,1.96E-07,0.000809495,,,,,,,
2.2,3.40E-07,1.70E-07,3.66E-07,0.000862262,,,,,,,
2.25,5.88E-07,3.22E-07,6.97E-07,0.000918703,,,,,,,
2.3,1.08E-06,6.29E-07,1.34E-06,0.000979992,,,,,,,
2.35,2.21E-06,1.31E-06,2.69E-06,0.001044586,,,,,,,
2.4,5.68E-06,3.28E-06,6.16E-06,0.001118714,,,,,,,
2.45,1.85E-05,1.05E-05,1.75E-05,0.00121403,,,,,,,
2.5,6.81E-05,4.03E-05,6.06E-05,0.00132094,,,,,,,
2.55,0.000252233,0.000160793,0.000231108,0.00146596,,,,,,,
2.6,0.00076795,0.000531226,0.000722536,0.00161882,,,,,,,
2.65,0.00172752,0.00127911,0.0016599,0.00178045,,,,,,,
2.7,0.00309948,0.0023839,0.00298968,0.00195962,,,,,,,
2.75,0.00474419,0.00373511,0.00462592,0.00215013,,,,,,,
2.8,0.00663417,0.00530909,0.00658023,0.00235596,,,,,,,
2.85,0.00870115,0.00705418,0.00882551,0.00257713,,,,,,,
2.9,0.01088293,0.00892364,0.01115056,0.00280787,,,,,,,
2.95,0.0113276,0.01096144,0.01136991,0.00305892,,,,,,,
3,0.0157434,0.01132344,0.0176524,0.00332451,,,,,,,
3.05,0.0182673,0.0155177,0.0209793,0.00361757,,,,,,,
3.1,0.0209618,0.0179162,0.0247066,0.00393366,,,,,,,
3.15,0.0237696,0.0204932,0.0287644,0.00424977,,,,,,,
3.2,0.0266399,0.0231779,0.0330579,0.00458109,,,,,,,
3.25,0.0296635,0.0260318,0.037644,0.00494175,,,,,,,
3.3,0.0327949,0.0290278,0.0424758,0.00532443,,,,,,,
3.35,0.0359902,0.0321068,0.0474042,0.00571644,,,,,,,
3.4,0.0393341,0.0353588,0.0524973,0.00614167,,,,,,,
3.45,0.0427857,0.0387296,0.0576051,0.00659293,,,,,,,
3.5,0.0462928,0.0421733,0.0625748,0.00705214,,,,,,,
3.55,0.0499502,0.0457703,0.0674368,0.00755113,,,,,,,
3.6,0.0537114,0.0494753,0.0720947,0.00810571,,,,,,,
3.65,0.0575153,0.0532258,0.0764732,0.00868809,,,,,,,
3.7,0.0614709,0.0571175,0.0806384,0.00933381,,,,,,,
3.75,0.0654581,0.0610421,0.0844386,0.01001792,,,,,,,
3.8,0.0695892,0.0651331,0.0880792,0.01073301,,,,,,,
3.85,0.073807,0.0695871,0.0917891,0.01119002,,,,,,,
3.9,0.0780531,0.0744481,0.0955243,0.01127685,,,,,,,
3.95,0.0824386,0.079296,0.0993581,0.0113288,,,,,,,
4,0.0869757,0.0840525,0.0999967,0.01137098,,,,,,,
