2.4,3.59E-06,-3.00E-12,2.30E-06,0.000179005
2.45,1.02E-05,4.32E-12,5.17E-08,0.00019767
2.5,3.30E-05,-2.82E-12,3.65E-08,0.000226842
2.55,9.58E-05,4.12E-12,3.75E-09,0.000290263
2.6,0.000213034,-2.61E-12,1.54E-08,0.000410929
2.65,0.000371158,3.94E-12,3.55E-09,0.000580367
2.7,0.000561623,-2.38E-12,4.13E-08,0.000787795
2.75,0.000772981,3.80E-12,5.53E-09,0.001020234
2.8,0.000996813,-2.31E-12,1.22E-08,0.00126977
2.85,0.00124042,3.02E-12,1.31E-08,0.00153711
2.9,0.0014888,-2.92E-12,6.22E-09,0.00181622
2.95,0.00175355,4.22E-12,5.11E-08,0.00211455
3,0.00203011,-2.69E-12,3.44E-07,0.00242655
3.05,0.00231435,4.17E-12,1.03E-06,0.00274923
3.1,0.00261552,-2.59E-12,1.07E-09,0.00309076
3.15,0.00292866,4.00E-12,2.95E-10,0.00344501
3.2,0.00324991,-2.38E-12,2.10E-09,0.00380924
3.25,0.00358841,3.93E-12,8.20E-10,0.00419325
3.3,0.00394108,-2.26E-12,1.52E-09,0.00459376
3.35,0.00430322,3.90E-12,1.17E-09,0.00500346
3.4,0.00468484,-2.18E-12,1.97E-09,0.00543222
3.45,0.00508214,3.77E-12,6.02E-08,0.00588006
3.5,0.00549028,-2.74E-12,2.14E-10,0.00633863
3.55,0.00592111,4.54E-12,9.11E-07,0.00682379
3.6,0.00637048,-2.72E-12,5.46E-10,0.00732782
3.65,0.00683139,4.40E-12,3.56E-10,0.0078438
3.7,0.00731863,-2.56E-12,5.87E-10,0.00839094
3.75,0.00782834,4.24E-12,8.65E-10,0.00895855
3.8,0.00835237,-2.41E-12,1.79E-08,0.00953982
3.85,0.00890865,4.11E-12,4.82E-09,0.01013952
3.9,0.00948414,-2.32E-12,7.32E-09,0.01074593
3.95,0.01009172,4.15E-12,7.73E-09,0.01114597
4,0.01072847,-2.29E-12,5.42E-09,0.0112277
4.05,0.01114896,4.00E-12,1.33E-09,0.0112741
4.1,0.01123453,-2.04E-12,8.59E-09,0.01130712
4.15,0.01128525,4.65E-12,1.77E-08,0.01133544
