3.8,0.0790544,0.085183,0.01138359,0.0809143,0.00447091,,,,
3.85,0.0828198,0.0898543,0.0159479,0.084932,0.0048861,,,,
3.9,0.0860572,0.0945218,0.0171096,0.0887138,0.00533406,,,,
3.95,0.0891343,0.0992995,0.0183646,0.0924246,0.00582693,,,,
4,0.0916728,0.1000009,0.0196975,0.0961011,0.00637206,,,,
4.05,0.0948157,0.1000007,0.0210871,0.0997739,0.00696639,,,,
4.1,0.0982685,0.1000008,0.022581,0.1000003,0.00764444,,,,
4.15,0.1000009,0.1000007,0.0241697,0.1000005,0.00839444,,,,
4.2,0.100001,0.1000009,0.0258595,0.1000004,0.00922463,,,,
4.25,0.100001,0.1000008,0.0276929,0.1000003,0.01017114,,,,
4.3,0.100001,0.1000007,0.0296941,0.1000005,0.01111625,,,,
4.35,0.100001,0.1000009,0.0318613,0.1000004,0.01127513,,,,
4.4,0.100001,0.1000008,0.0342723,0.1000005,0.01134991,,,,
4.45,0.1000009,0.1000008,0.0369927,0.1000005,0.01141267,,,,
4.5,0.100001,0.1000009,0.0400588,0.1000003,0.0178365,,,,
4.55,0.1000008,0.1000006,0.0435279,0.1000004,0.0200825,,,,
4.6,0.100001,0.1000008,0.0472296,0.1000004,0.0226996,,,,
4.65,0.100001,0.1000008,0.0521068,0.1000004,0.0258681,,,,
4.7,0.100001,0.1000007,0.0582404,0.1000005,0.0296783,,,,
4.75,0.1000011,0.1000008,0.0657115,0.1000003,0.0342054,,,,
4.8,0.1000009,0.1000007,0.0742702,0.1000005,0.0392871,,,,
4.85,0.1000011,0.1000007,0.0866913,0.1000004,0.0445788,,,,
4.9,0.100001,0.1000008,0.1000016,0.1000004,0.0499052,,,,
4.95,0.100001,0.1000007,0.1000003,0.1000004,0.0549941,,,,
5,0.1000012,0.1000008,0.1000003,0.1000004,0.059656,,,,
,1,2,4,5,3,,,,
