-2.05,-7.62E-12,-2.46E-11,-9.92E-12
-2,-1.35E-11,-1.85E-11,-1.51E-11
-1.95,-7.17E-12,-2.46E-11,-7.88E-12
-1.9,-1.29E-11,-1.80E-11,-1.35E-11
-1.85,-7.03E-12,-2.35E-11,-6.59E-12
-1.8,-1.27E-11,-1.76E-11,-1.20E-11
-1.75,-6.85E-12,-2.35E-11,-5.47E-12
-1.7,-1.24E-11,-1.76E-11,-1.09E-11
-1.65,-7.24E-12,-2.34E-11,-4.56E-12
-1.6,-1.29E-11,-1.71E-11,-9.84E-12
-1.55,-6.22E-12,-2.29E-11,-4.09E-12
-1.5,-1.24E-11,-1.73E-11,-9.67E-12
-1.45,-6.05E-12,-2.29E-11,-2.82E-12
-1.4,-1.21E-11,-1.69E-11,-9.01E-12
-1.35,-5.57E-12,-2.28E-11,-2.41E-12
-1.3,-1.16E-11,-1.67E-11,-8.54E-12
-1.25,-5.19E-12,-2.27E-11,-1.96E-12
-1.2,-1.12E-11,-1.66E-11,-8.15E-12
-1.15,-5.85E-12,-2.25E-11,-2.02E-12
-1.1,-1.16E-11,-1.64E-11,-7.59E-12
-1.05,-5.87E-12,-2.24E-11,-1.97E-12
-1,-1.15E-11,-1.63E-11,-7.34E-12
-0.95,-5.60E-12,-2.24E-11,-1.85E-12
-0.9,-1.13E-11,-1.63E-11,-7.70E-12
-0.85,-5.65E-12,-2.23E-11,-1.48E-12
-0.8,-1.16E-11,-1.62E-11,-7.16E-12
-0.75,-5.13E-12,-2.23E-11,-1.45E-12
-0.7,-1.17E-11,-1.61E-11,-7.62E-12
-0.65,-5.09E-12,-2.22E-11,-1.11E-12
-0.6,-1.14E-11,-1.60E-11,-7.15E-12
-0.55,-4.93E-12,-2.22E-11,-2.27E-12
-0.5,-1.14E-11,-1.59E-11,-6.89E-12
-0.45,-5.12E-12,-2.21E-11,-1.37E-12
-0.4,-1.13E-11,-1.58E-11,-7.57E-12
-0.35,-5.47E-12,-2.21E-11,-8.12E-13
-0.3,-1.15E-11,-1.58E-11,-7.19E-12
-0.25,-5.63E-12,-2.21E-11,-1.50E-12
-0.2,-1.14E-11,-1.57E-11,-7.47E-12
-0.15,-5.38E-12,-2.20E-11,-1.10E-12
-0.1,-1.12E-11,-1.57E-11,-7.26E-12
-0.05,-5.46E-12,-2.20E-11,-1.16E-12
0,-1.13E-11,-1.53E-11,-7.30E-12
0.05,-5.10E-12,-2.20E-11,-1.07E-12
0.1,-1.10E-11,-1.53E-11,-7.10E-12
0.15,-5.11E-12,-2.20E-11,-1.26E-12
0.2,-1.07E-11,-1.53E-11,-6.78E-12
0.25,-1.13E-11,-2.18E-11,-7.56E-12
0.3,-4.61E-12,-1.51E-11,-9.37E-13
0.35,-1.10E-11,-2.20E-11,-7.06E-12
0.4,-1.08E-11,-1.60E-11,-7.36E-12
0.45,-4.23E-12,-2.24E-11,-4.98E-13
0.5,-1.12E-11,-2.13E-11,-7.42E-12
0.55,-9.67E-12,-1.49E-11,-6.63E-12
0.6,-4.38E-12,-2.18E-11,-5.33E-12
0.65,-5.39E-12,-1.95E-11,-8.82E-13
0.7,-8.86E-12,-1.45E-11,-3.86E-12
0.75,-1.11E-11,-2.12E-11,-7.44E-12
0.8,-8.39E-12,-2.05E-11,-5.37E-12
0.85,-4.88E-12,-1.67E-11,-2.17E-12
0.9,-4.04E-12,-1.51E-11,-2.66E-13
0.95,-6.62E-12,-1.43E-11,-2.48E-12
1,-1.05E-11,-1.71E-11,-5.83E-12
1.05,-8.36E-12,-2.03E-11,-3.18E-12
1.1,-4.57E-12,-1.74E-11,1.89E-12
1.15,-1.58E-12,-1.33E-11,7.16E-12
1.2,-2.20E-12,-1.17E-11,1.01E-11
1.25,-2.78E-12,-1.33E-11,1.46E-11
1.3,-1.12E-13,-1.27E-11,2.50E-11
1.35,1.13E-11,-5.43E-12,4.96E-11
1.4,3.00E-11,8.93E-12,9.25E-11
1.45,5.61E-11,3.18E-11,1.60E-10
1.5,1.03E-10,6.63E-11,2.75E-10
1.55,1.92E-10,1.34E-10,4.83E-10
1.6,3.72E-10,2.69E-10,8.89E-10
1.65,6.66E-10,5.35E-10,1.49E-09
1.7,1.14E-09,1.09E-09,2.42E-09
1.75,2.01E-09,2.01E-09,3.96E-09
1.8,3.58E-09,3.72E-09,6.59E-09
1.85,6.20E-09,6.82E-09,1.12E-08
1.9,1.06E-08,1.21E-08,1.91E-08
1.95,1.84E-08,2.14E-08,3.31E-08
2,3.12E-08,3.76E-08,5.74E-08
2.05,5.20E-08,6.45E-08,9.92E-08
2.1,8.84E-08,1.10E-07,1.72E-07
2.15,1.53E-07,1.89E-07,3.02E-07
2.2,2.66E-07,3.24E-07,5.25E-07
2.25,4.79E-07,5.64E-07,9.12E-07
2.3,9.03E-07,1.00E-06,1.57E-06
2.35,1.80E-06,1.86E-06,2.73E-06
2.4,4.18E-06,4.06E-06,5.07E-06
2.45,1.22E-05,1.19E-05,1.12E-05
2.5,4.25E-05,4.54E-05,3.09E-05
2.55,0.000157671,0.000190129,9.24E-05
2.6,0.000495327,0.000653365,0.00022109
2.65,0.00117559,0.00161338,0.00040324
2.7,0.00218411,0.00303265,0.000626468
2.75,0.00344845,0.00480758,0.000872318
2.8,0.0049707,0.0069305,0.001142008
2.85,0.00672015,0.00935848,0.00143272
2.9,0.00867367,0.01125698,0.00172934
2.95,0.0108815,0.01141011,0.00204607
3,0.01133864,0.0185939,0.00237723
3.05,0.0163068,0.0219833,0.00271699
3.1,0.0191851,0.0257594,0.00307617
3.15,0.0223945,0.0297642,0.00344936
3.2,0.0258308,0.0336672,0.00383199
3.25,0.0295625,0.0378543,0.0042388
3.3,0.0335662,0.0404679,0.00466405
3.35,0.0378061,0.0427273,0.00510491
3.4,0.0424302,0.0449076,0.00557762
3.45,0.047203,9.67E-05,0.00607871
3.5,0.0519499,8.28E-05,0.0065979
3.55,0.0567377,0.000202509,0.00715248
3.6,0.0613886,0.000220741,0.00774504
3.65,0.0657365,0.000212024,0.008367
3.7,0.0700022,0.000395255,0.00904887
3.75,0.0741883,0.000646618,0.00975628
3.8,0.0780757,0.0791037,0.01050258
3.85,0.0810953,0.0882194,0.01115519
3.9,0.0838751,0.094447,0.01127045
3.95,0.0869348,0.0987958,0.01133094
4,0.0900932,0.0999925,0.01137887
4.05,0.0932917,0.0999924,0.0152594
4.1,0.0965996,0.0999919,0.0163671
4.15,0.0999787,0.0999925,0.0175299
4.2,0.0999923,0.0999925,0.0187539
4.25,0.0999923,0.0999924,0.0200631
4.3,0.0999925,0.0999924,0.021441
4.35,0.0999924,0.0999924,0.0228255
4.4,0.0999923,0.0999923,0.0244322
4.45,0.0999924,0.0999924,0.0260869
4.5,0.0999924,0.0999925,0.027817
4.55,0.0999923,0.0999923,0.0294243
4.6,0.0999922,0.0999924,0.0312483
4.65,0.0999924,0.0999926,0.0330932
4.7,0.0999924,0.0999925,0.0350295
4.75,0.0999923,0.0999924,0.0365472
4.8,0.0999924,0.0999924,0.0381735
4.85,0.0999924,0.0999925,0.0406008
4.9,0.0999925,0.0523931,0.0430773
4.95,0.0999923,0.0643605,0.0455428
5,0.0999926,3.04E-06,0.0486592
,1,2,5
