-1.4,-5.75E-10,-5.40E-10,-5.04E-10,-5.04E-10,-4.81E-10,
-1.35,-5.66E-10,-5.36E-10,-5.00E-10,-4.97E-10,-4.84E-10,
-1.3,-5.69E-10,-5.33E-10,-5.07E-10,-4.99E-10,-4.76E-10,
-1.25,-5.70E-10,-5.40E-10,-4.99E-10,-5.01E-10,-4.83E-10,
-1.2,-5.63E-10,-5.31E-10,-5.03E-10,-4.93E-10,-4.78E-10,
-1.15,-5.70E-10,-5.37E-10,-5.02E-10,-5.00E-10,-4.76E-10,
-1.1,-5.64E-10,-5.35E-10,-4.96E-10,-4.94E-10,-4.82E-10,
-1.05,-5.64E-10,-5.30E-10,-5.03E-10,-4.94E-10,-4.73E-10,
-1,-5.68E-10,-5.37E-10,-4.96E-10,-4.98E-10,-4.79E-10,
-0.95,-5.59E-10,-5.28E-10,-4.98E-10,-4.89E-10,-4.77E-10,
-0.9,-5.65E-10,-5.33E-10,-5.00E-10,-4.96E-10,-4.72E-10,
-0.85,-5.62E-10,-5.33E-10,-4.93E-10,-4.91E-10,-4.79E-10,
-0.8,-5.59E-10,-5.26E-10,-5.00E-10,-4.90E-10,-4.71E-10,
-0.75,-5.65E-10,-5.34E-10,-4.94E-10,-4.95E-10,-4.74E-10,
-0.7,-5.57E-10,-5.26E-10,-4.94E-10,-4.86E-10,-4.75E-10,
-0.65,-5.62E-10,-5.29E-10,-4.97E-10,-4.92E-10,-4.68E-10,
-0.6,-5.61E-10,-5.30E-10,-4.89E-10,-4.89E-10,-4.76E-10,
-0.55,-5.53E-10,-5.22E-10,-4.96E-10,-4.85E-10,-4.69E-10,
-0.5,-5.61E-10,-5.31E-10,-4.91E-10,-4.91E-10,-4.70E-10,
-0.45,-5.53E-10,-5.23E-10,-4.90E-10,-4.82E-10,-4.73E-10,
-0.4,-5.54E-10,-5.24E-10,-4.94E-10,-4.86E-10,-4.65E-10,
-0.35,-5.57E-10,-5.28E-10,-4.86E-10,-4.85E-10,-4.72E-10,
-0.3,-5.48E-10,-5.19E-10,-4.92E-10,-4.79E-10,-4.67E-10,
-0.25,-5.55E-10,-5.27E-10,-4.89E-10,-4.86E-10,-4.65E-10,
-0.2,-5.51E-10,-5.21E-10,-4.85E-10,-4.78E-10,-4.71E-10,
-0.15,-5.47E-10,-5.19E-10,-4.91E-10,-4.80E-10,-4.62E-10,
-0.1,-5.53E-10,-5.25E-10,-4.83E-10,-4.81E-10,-4.67E-10,
-0.05,-5.44E-10,-5.14E-10,-4.87E-10,-4.74E-10,-4.65E-10,
0,-5.51E-10,-5.23E-10,-4.83E-10,-4.81E-10,-4.63E-10,
0.05,-5.44E-10,-5.14E-10,-4.82E-10,-4.71E-10,-4.66E-10,
0.1,-5.43E-10,-5.17E-10,-4.86E-10,-4.76E-10,-4.57E-10,
0.15,-5.47E-10,-5.19E-10,-4.78E-10,-4.73E-10,-4.64E-10,
0.2,-5.38E-10,-5.11E-10,-4.84E-10,-4.68E-10,-4.59E-10,
0.25,-5.44E-10,-5.19E-10,-4.80E-10,-4.74E-10,-4.56E-10,
0.3,-5.40E-10,-5.11E-10,-4.76E-10,-4.65E-10,-4.62E-10,
0.35,-5.35E-10,-5.12E-10,-4.82E-10,-4.68E-10,-4.53E-10,
0.4,-5.41E-10,-5.15E-10,-4.73E-10,-4.68E-10,-4.58E-10,
0.45,-5.32E-10,-5.06E-10,-4.77E-10,-4.60E-10,-4.56E-10,
0.5,-5.35E-10,-5.13E-10,-4.76E-10,-4.66E-10,-4.50E-10,
0.55,-5.34E-10,-5.07E-10,-4.69E-10,-4.58E-10,-4.56E-10,
0.6,-5.26E-10,-5.05E-10,-4.76E-10,-4.58E-10,-4.48E-10,
0.65,-5.33E-10,-5.10E-10,-4.67E-10,-4.53E-10,-4.50E-10,
0.7,-5.25E-10,-5.00E-10,-4.69E-10,-4.59E-10,-4.51E-10,
0.75,-5.24E-10,-5.06E-10,-4.70E-10,-4.57E-10,-4.42E-10,
0.8,-5.27E-10,-5.02E-10,-4.61E-10,-4.54E-10,-4.49E-10,
0.85,-5.17E-10,-4.97E-10,-4.67E-10,-4.50E-10,-4.48E-10,
0.9,-5.23E-10,-5.03E-10,-4.66E-10,-4.47E-10,-4.38E-10,
0.95,-5.22E-10,-4.93E-10,-4.63E-10,-4.43E-10,-4.44E-10,
1,-5.19E-10,-4.96E-10,-4.53E-10,-4.42E-10,-4.44E-10,
1.05,-5.19E-10,-4.98E-10,-4.57E-10,-4.44E-10,-4.39E-10,
1.1,-5.16E-10,-4.94E-10,-4.55E-10,-4.46E-10,-4.36E-10,
1.15,-5.11E-10,-4.85E-10,-4.48E-10,-4.44E-10,-4.32E-10,
1.2,-5.07E-10,-4.86E-10,-4.40E-10,-4.37E-10,-4.36E-10,
1.25,-5.10E-10,-4.89E-10,-4.29E-10,-4.32E-10,-4.35E-10,
1.3,-5.10E-10,-4.88E-10,-4.13E-10,-4.32E-10,-4.30E-10,
1.35,-5.05E-10,-4.80E-10,-3.89E-10,-4.34E-10,-4.21E-10,
1.4,-4.98E-10,-4.67E-10,-3.56E-10,-4.32E-10,-4.11E-10,
1.45,-4.91E-10,-4.54E-10,-3.08E-10,-4.24E-10,-3.96E-10,
1.5,-4.83E-10,-4.34E-10,-2.26E-10,-4.12E-10,-3.70E-10,
1.55,-4.72E-10,-3.88E-10,-1.07E-10,-3.95E-10,-3.19E-10,
1.6,-4.53E-10,-2.93E-10,7.90E-11,-3.75E-10,-2.10E-10,
1.65,-4.10E-10,-1.26E-10,3.14E-10,-3.38E-10,-2.24E-11,
1.7,-3.20E-10,2.13E-10,6.50E-10,-2.63E-10,3.46E-10,
1.75,-1.60E-10,8.71E-10,1.18E-09,-1.15E-10,9.55E-10,
1.8,1.25E-10,1.85E-09,1.93E-09,1.75E-10,2.01E-09,
1.85,6.49E-10,3.86E-09,3.01E-09,7.53E-10,3.89E-09,
1.9,1.63E-09,6.85E-09,4.48E-09,1.94E-09,7.40E-09,
1.95,3.40E-09,1.14E-08,6.89E-09,4.20E-09,1.33E-08,
2,6.65E-09,1.88E-08,1.09E-08,8.62E-09,2.39E-08,
2.05,1.27E-08,3.08E-08,1.75E-08,1.72E-08,4.16E-08,
2.1,2.45E-08,5.03E-08,2.96E-08,3.50E-08,7.07E-08,
2.15,4.77E-08,8.48E-08,5.09E-08,7.06E-08,1.16E-07,
2.2,9.22E-08,1.40E-07,9.44E-08,1.41E-07,1.93E-07,
2.25,1.77E-07,2.46E-07,1.68E-07,2.87E-07,3.24E-07,
2.3,3.82E-07,4.59E-07,3.42E-07,6.01E-07,5.76E-07,
2.35,9.28E-07,9.65E-07,7.84E-07,1.33E-06,1.15E-06,
2.4,2.84E-06,2.56E-06,2.22E-06,3.48E-06,3.06E-06,
2.45,1.09E-05,9.12E-06,8.29E-06,1.15E-05,1.04E-05,
2.5,4.23E-05,3.65E-05,3.31E-05,4.24E-05,3.81E-05,
2.55,0.000168188,0.000151764,0.000135896,0.00016413,0.000150073,
2.6,0.000569439,0.000544159,0.000490389,0.000556648,0.00051925,
2.65,0.0013834,0.00139645,0.00127895,0.00138297,0.00129679,
2.7,0.00258989,0.00270512,0.00251284,0.00263943,0.00247713,
2.75,0.00404963,0.00430606,0.00404024,0.00417583,0.00391798,
2.8,0.00573227,0.00615374,0.00581628,0.00595208,0.00558192,
2.85,0.00757472,0.00817094,0.00776722,0.00789602,0.00740068,
2.9,0.0095232,0.01029509,0.0098317,0.00994692,0.00931591,
2.95,0.01121173,0.01129478,0.01125686,0.01126133,0.01116715,
3,0.01136219,0.01140665,0.01138476,0.01138365,0.01134532,
3.05,0.0161842,0.0174627,0.016882,0.0169007,0.0157704,
3.1,0.018613,0.0200529,0.0194422,0.0194222,0.0181047,
3.15,0.021177,0.0227621,0.0221433,0.0220667,0.0205378,
3.2,0.0238224,0.0255364,0.0249239,0.0247837,0.0230248,
3.25,0.0266309,0.0284606,0.0278725,0.0276527,0.0256434,
3.3,0.0295702,0.0314998,0.030949,0.0306391,0.0283572,
3.35,0.0325981,0.0346035,0.0341121,0.0337028,0.0311285,
3.4,0.0358038,0.0378696,0.0374561,0.0369287,0.0340368,
3.45,0.0391501,0.0412499,0.0409364,0.040284,0.0370478,
3.5,0.0425907,0.0447033,0.0445012,0.0437139,0.0401147,
3.55,0.0462202,0.0483186,0.0482572,0.047323,0.0433304,
3.6,0.0499988,0.0520593,0.0521493,0.0510607,0.0466519,
3.65,0.0538664,0.0558637,0.0561236,0.0548786,0.0500334,
3.7,0.0579342,0.0598443,0.0602897,0.0588766,0.0535704,
3.75,0.0620823,0.0638817,0.0645239,0.062949,0.0571627,
3.8,0.0664267,0.0680955,0.0689405,0.0671978,0.0609196,
3.85,0.0709076,0.0724162,0.073484,0.0715791,0.064781,
3.9,0.0754557,0.076792,0.0780672,0.0760111,0.0687001,
3.95,0.0801786,0.0813158,0.0828106,0.0806192,0.0727691,
4,0.0850185,0.0859474,0.0876518,0.0853289,0.0769467,
4.05,0.0898947,0.0905933,0.0925078,0.0900811,0.0811627,
4.1,0.0949309,0.0953956,0.0975017,0.0949831,0.0855357,
4.15,0.0999172,0.0999914,0.1000027,0.0999042,0.089998,
4.2,0.1000015,0.100002,0.1000029,0.1000032,0.0944886,
4.25,0.1000016,0.100002,0.1000027,0.1000032,0.0991135,
4.3,0.1000017,0.1000019,0.1000027,0.1000035,0.1000022,
4.35,0.1000016,0.1000021,0.1000029,0.1000034,0.1000021,
4.4,0.1000017,0.100002,0.1000029,0.1000033,0.1000022,
4.45,0.1000018,0.1000018,0.1000029,0.1000034,0.1000022,
4.5,0.1000016,0.100002,0.1000029,0.1000032,0.1000021,
4.55,0.1000018,0.1000021,0.1000026,0.1000034,0.1000022,
4.6,0.1000017,0.1000021,0.1000027,0.1000033,0.1000022,
4.65,0.1000017,0.1000021,0.1000029,0.1000032,0.1000022,
4.7,0.1000017,0.100002,0.1000028,0.1000032,0.1000023,
4.75,0.1000018,0.1000019,0.1000027,0.1000032,0.1000021,
4.8,0.1000017,0.1000021,0.1000028,0.1000031,0.1000022,
4.85,0.1000017,0.100002,0.1000026,0.1000031,0.1000022,
4.9,0.1000017,0.100002,0.1000028,0.1000032,0.1000021,
4.95,0.1000016,0.1000021,0.1000027,0.1000031,0.1000021,
5,0.1000016,0.100002,0.1000028,0.1000034,0.1000023,
,1,2,3,4,5,
